Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
3,26.0,2.0,141477.56,2,1,3,1.0,14,11.0,1.39,3.0,202.48,38.6,1,66.26,581.06,3,813.96,8476,1,15.0,0,0,1,0,0,0,0,0,0,0
3,29.0,10.0,28910.45,7,4,13,4.0,15,8.0,9.39,7.0,292.98,37.78,2,95.02,98.06,2,298.34,1335,0,16.0,0,0,1,1,0,0,1,0,0,1
4,20.0,9.0,25773.73,5,6,8,0.0,5,8.0,9.01,5.0,30.79,25.4,2,0.0,300.95,6,225.03,8023,0,16.0,1,0,0,0,0,0,0,0,0,0
3,46.0,3.0,22444909.0,2,6,12,0.0,11,11.0,8.69,5.0,59.06,41.5,1,252.34,81.98,1,537.24,1245,1,18.0,1,0,0,0,0,0,0,0,0,0
4,41.0,4.0,87792.39,3,7,6,2.0,15,5.0,3.34,8.0,693.37,35.74,1,101.21,170.22,1,713.38,5815,1,21.0,0,0,0,0,0,0,0,0,1,1
3,39.0,15.0,17621.48,7,4,19,2.0,12,0.0,10.81,6.0,167.19,30.91,2,23.39,102.93,6,303.82,7266,0,7.0,0,0,1,1,0,0,0,0,0,0
4,24.0,5.0,39130.84,0,4,5,4.0,14,2.0,0.77,2.0,218.9,40.74,1,88.33,129.78,2,374.08,10818,1,26.0,0,0,1,0,1,1,0,0,1,0
3,41.0,15.0,29715.16,4,6,16,5.0,18,9.0,14.19,8.0,1036.03,35.21,2,349.46,0.0,2,349.07,8636,0,20.0,0,0,0,1,0,0,0,0,1,1
4,52.0,6.0,147517.36,3,5,16,1.0,11,18.0,4.79,6.0,325.89,33.54,1,1626.17,86.31,1,1333.66,2548,0,32.0,0,0,0,0,0,0,1,0,0,0
3,24.0,6.0,19181.19,1,5,4,1.0,0,7.0,5.25,3.0,834.41,37.26,1,11.52,57.17,2,316.46,7292,1,19.0,0,0,0,0,0,1,0,0,0,0
1,39.0,14.0,42474.2,2,3,8,4.0,31,5.0,10.57,5.0,580.71,25.72,1,6829.0,147.81,5,415.98,12185,1,17.0,0,1,1,1,0,1,0,0,0,0
2,43.0,4.0,178088.4,5,4,11,3.0,22,0.0,9.32,0.0,676.1,28.31,1,341.73,480.7,5,941.55,1861,1,19.0,0,1,0,1,0,0,0,1,0,0
3,47.0,14.0,68375.37,6,3,17,1.0,20,10.0,7.56,6.0,804.61,28.98,1,38.41,125.03,1,668.06,981,0,31.0,0,0,0,0,0,0,0,0,1,0
1,51.0,6.0,77020.76,0,3,10,2.0,15,10.0,8.76,1.0,380.09,35.86,1,92.21,422.75,5,380.68,6504,1,32.0,0,1,0,0,0,0,0,0,1,0
4,35.0,14.0,161066.88,1,3,1,4.0,20,9.0,0.12,3.0,40.77,38.22,1,523.14,104.28,1,952.0,11061,1,31.0,0,1,1,0,0,0,0,1,0,0
3,24.0,8.0,59868.93,4,7,9,4.0,8,11.0,6.09,4.0,417.72,34.86,1,104.62,217.23,4,459.26,12285,1,29.0,0,0,1,0,1,1,1,0,0,0
2,33.0,9.0,41998.55,5,2,12,3.0,-3,4.0,11.48,3.0,67.98,31.59,1,60.31,458.77,6,114.5,10371,1,16.0,0,1,1,1,0,0,0,0,0,0
1,32.0,3.0,69073.65,6,7,7,6.0,17,13.0,16.31,10.0,509.41,27.04,2,473.91,,1,444.21,9105,0,12.0,0,0,0,1,0,1,1,0,1,0
4,34.0,13.0,19223.95,10,8,23,4.0,49,0.0,7.1,15.0,1526.8,22.76,2,47.63,173.44,6,245.13,11196,0,18.0,0,0,0,0,0,1,1,0,0,0
3,49.0,2.0,44190.3,7,6,18,2.0,10,14.0,8.74,7.0,476.56,41.16,1,51.27,,2,523.87,3677,0,33.0,0,0,0,1,0,0,0,0,1,0
4,34.0,3.0,120955.92,2,7,4,1.0,28,4.0,5.96,8.0,369.36,34.36,1,40648.0,384.58,2,810.08,574,1,21.0,0,0,0,0,0,0,1,0,0,0
3,22.0,8.0,126115.56,8,7,19,4.0,16,13.0,9.72,8.0,1208.29,32.88,1,389.01,70.79,1,810.67,2355,0,29.0,0,0,0,1,1,0,0,0,0,1
2,26.0,10.0,82394.16,6,3,19,2.0,25,9.0,7.09,9.0,676.2,33.11,2,85.57,115.14,1,716.91,8565,0,12.0,0,0,0,0,0,1,0,0,0,1
4,45.0,7.0,121719.0,4,3,7,2.0,3,8.0,2.4,3.0,1481.99,34.31,1,105.88,264.39,2,887.06,697,1,26.0,0,0,0,0,1,0,0,0,0,1
3,43.0,10.0,87745.92,0,1,2,0.0,4,1.0,9.08,1.0,207.0,27.61,1,0.0,474.39,4,512.23,8979,1,21.0,1,0,0,0,0,0,0,0,0,0
1,28.0,9.0,31959.4,8,10,28,9.0,42,0.0,29.29,9.0,2753.45,28.89,2,140.94,20.72,1,265.19,4555,0,6.0,0,1,1,1,0,0,0,1,1,1
3,28.0,1.0,45783.32,7,7,18,0.0,8,13.0,10.25,6.0,608.27,29.73,1,0.0,77.55,1,526.78,2341,0,17.0,1,0,0,0,0,0,0,0,0,0
4,40.0,14.0,14210.27,9,6,19,5.0,56,21.0,26.35,13.0,4975.63,33.48,2,51.08,,2,278.15,6057,0,6.0,0,1,1,0,1,0,0,1,1,0
2,41.0,11.0,29968.56,5,5,6,1.0,10,12.0,10.04,4.0,1022.13,37.8,1,21.03,277.34,6,261.46,11738,1,17.0,0,0,0,0,0,1,0,0,0,0
4,32.0,11.0,17623.09,9,4,16,7.0,44,20.0,15.7,11.0,2847.24,32.43,2,68.14,147.09,6,197.53,3603,0,6.0,0,0,1,1,0,1,1,1,1,0
3,23.0,15.0,41694.36,1,7,5,3.0,6,5.0,10.15,1982.0,556.65,28.78,1,84.47,88.78,2,436.31,5969,1,25.0,0,0,0,0,0,1,1,0,0,1
3,30.0,7.0,9869.17,7,7,19,0.0,13,17.0,6.66,4.0,274.65,24.52,0,0.0,30.57,4,293.08,8470,0,33.0,1,0,0,0,0,0,0,0,0,0
4,40.0,1.0,8759.74,6,7,19,8.0,16,0.0,23.37,7.0,4094.24,28.71,2,43.5,21.82,3,275.98,3687,0,12.0,0,1,1,1,1,0,0,1,0,0
2,25.0,7.0,71172.68,4,5,11,2.0,20,17.0,1.32,6.0,193.48,36.64,1,695.85,77.28,2,647.19,9337,1,26.0,0,1,0,0,0,0,0,0,1,0
4,44.0,6.0,144624.92,0,2,9,0.0,6,0.0,8.77,6.0,969.94,27.0,1,0.0,814.14,3,644.46,9432,1,29.0,1,0,0,0,0,0,0,0,0,0
4,41.0,14.0,32530.44,10,6,25,3.0,34,20.0,13.29,16.0,1560.96,32.96,2,41.29,375.34,6,166.96,3721,0,13.0,0,0,0,1,0,1,0,0,1,0
4,32.0,7.0,174226.68,3,5,7,2.0,3,5.0,-0.99,5.0,1297.57,40.28,1,201.36,0.0,2,1219.92,8780,1,30.0,0,0,0,0,0,0,0,0,1,0
1,32.0,9.0,17091.96,10,8,23,5.0,25,23.0,2.38,11.0,4047.31,29.94,0,54.86,,5,264.97,5985,0,8.0,0,0,0,0,1,0,0,1,1,1
4,21.0,2.0,140135.24,7,6,14,0.0,21,14.0,19.21,6.0,929.51,34.61,0,0.0,161.88,1,1216.21,1507,0,32.0,1,0,0,0,0,0,0,0,0,0
1,50.0,5.0,21596.24,4,6,6,2.0,0,6.0,9.06,4.0,128.19,32.99,0,34.94,212.43,6,238.91,5076,1,16.0,0,0,0,0,1,1,0,0,0,0
4,32.0,8.0,20558.68,10,7,25,5.0,18,18.0,9.25,12.0,2079.91,32.56,2,85.09,90.86,3,273.97,10116,0,16.0,0,1,1,0,0,1,0,0,0,1
3,31.0,11.0,43894.24,4,7,16,4.0,6,14.0,12.69,4.0,1422.84,39.73,2,142.96,68.86,2,407.26,5000,0,32.0,0,1,1,1,0,0,1,0,0,0
1,51.0,10.0,151160.64,1,6,1,0.0,8,7.0,9.45,4.0,1139.22,28.87,1,0.0,935.45,5,620.43,4001,1,22.0,1,0,0,0,0,0,0,0,0,0
3,35.0,8.0,19623.18,9,8,26,2.0,17,14.0,11.26,16.0,1369.54,25.17,2,19.76,104.84,4,326.03,248,0,8.0,0,1,0,1,0,0,0,0,0,0
2,31.0,9.0,104367.21,6,5,19,1.0,16,11.0,11.24,6.0,460.46,34.03,1,83.35,337.85,2,677.43,9412,0,16.0,0,0,0,0,0,1,0,0,0,0
4,38.0,12.0,17818.53,5,6,11,2.0,6,0.0,9.6,5.0,1452.64,37.4,1,103.3,177.52,6,229.01,11374,1,24.0,0,0,1,0,1,0,0,0,0,0
4,46.0,15.0,140276.8,5,3,5,4.0,10,0.0,8.22,6.0,817.22,32.36,0,383.24,208.75,2,831.89,1524,0,33.0,0,1,1,1,0,0,0,1,0,0
4,42.0,13.0,69212.0,4,7,9,4.0,6,20.0,4.83,3.0,1094.93,27.95,1,152.19,199.18,2,452.29,10947,0,19.0,0,0,0,0,1,0,1,1,0,0
2,28.0,13.0,2706680.0,10,8,23,6.0,35,19.0,6.05,6.0,3825.82,37.02,2,714.48,484.7,5,98.47,316,0,14.0,0,1,1,1,1,0,0,0,0,0
4,54.0,6.0,17321.5,6,7,13,1.0,19,14.0,4.64,4.0,589.67,25.24,0,14.37,56.69,5,345.08,1958,0,31.0,0,0,0,0,0,0,1,0,0,0
1,45.0,8.0,24954.36,6,7,16,0.0,29,16.0,15.58,5.0,1410.8,24.71,2,0.0,72.74,2,394.61,11081,0,16.0,1,0,0,0,0,0,0,0,0,0
1,29.0,8.0,20334.43,5,6,21,3.0,22,14.0,17.79,12.0,2400.74,30.72,2,45.71,167.15,6,231.29,1061,0,19.0,0,0,0,0,0,0,1,0,1,0
4,30.0,5.0,7056.4,5,4,30,4.0,22,13.0,14.06,16.0,2570.42,32.99,0,16.37,18.15,2,264.08,7099,0,16.0,0,1,0,0,1,1,0,0,0,1
4,22.0,8.0,107864.34,4,5,20,7.0,6,9.0,18.32,,24.17,36.71,2,380.03,168.16,1,577.08,9173,0,7.0,0,1,0,0,0,1,1,1,1,0
3,33.0,11.0,113637.69,3,5,4,2.0,0,8.0,12.27,1.0,23.94,38.68,1,139.97,,2,813.0,11359,1,30.0,0,0,0,0,1,1,0,0,0,0
1,38.0,9.0,9958.5,10,10,28,3.0,41,24.0,7.76,14.0,1953.1,30.43,2,15.12,15.87,5,302.2,9922,0,9.0,0,1,0,0,0,0,1,1,0,0
1,28.0,2.0,16232.14,5,7,25,2.0,22,20.0,19.15,12.0,2446.43,35.11,2,14.98,165.7,6,258.99,8852,0,6.0,0,1,0,0,0,0,0,0,1,0
3,47.0,1.0,78039.48,5,7,4,4.0,21,14.0,2.59,5.0,1188.91,35.55,1,236.24,216.83,5,450.56,3579,1,29.0,0,0,1,1,0,1,0,0,0,1
1,33.0,1.0,42220.39,1,4,1,4.0,9,9.0,7.48,1.0,257.81,25.23,1,191.95,0.0,6,40.21,153,1,23.0,0,0,1,0,0,1,0,0,0,1
2,23.0,7.0,18207.38,0,3,3,3.0,8,8.0,5.8,4.0,589.65,29.51,1,35.12,192.76,6,222.35,7041,1,23.0,0,0,1,1,0,0,0,0,0,1
3,29.0,11.0,69194.98,3,4,16,0.0,27,0.0,14.43,10.0,911.82,26.79,2,0.0,162.07,2,653.66,6944,0,19.0,1,0,0,0,0,0,0,0,0,0
4,39.0,6.0,18463.93,4,6,20,4.0,26,0.0,14.93,11.0,866.07,38.79,2,46.98,114.72,4,287.87,7539,0,9.0,0,0,1,0,1,1,0,0,0,0
4,23.0,3.0,40923.34,6,6,24,8.0,44,25.0,14.37,11.0,4654.92,27.56,0,244.14,328.6,6,60.19,10266,0,6.0,0,1,0,0,1,1,0,1,1,1
4,54.0,2.0,110443.2,8,3,8,2.0,29,18.0,11.16,5.0,1330.29,34.6,2,183.68,491.89,5,544.28,5820,0,32.0,0,1,0,0,0,0,0,0,1,0
2,25.0,15.0,59237.96,10,7,18,8.0,19,22.0,2.3,15.0,1593.75,34.63,2,319.16,62.68,2,337.5,840,0,13.0,0,1,0,0,0,1,1,1,0,0
2,40.0,3.0,43922.32,2,6,6,3.0,0,10.0,5.67,4.0,233.83,33.79,1,66.54,64.15,1,496.23,7695,1,23.0,0,0,0,0,0,0,1,0,1,1
2,30.0,7.0,19606.68,5,3,31,4.0,21,8.0,12.15,10.0,1812.46,39.45,2,152.23,51.92,5,337.13,6157,0,11.0,0,0,0,0,0,0,1,1,0,1
1,56.0,6.0,37482.37,1,7,1,1.0,11,4.0,3.87,0.0,1137.02,27.14,1,26.54,100.72,5,470.99,7131,1,21.0,0,0,0,0,0,0,1,0,0,0
1,31.0,9.0,16892.1,3,2,5,909.0,11,7.0,16.17,5.0,1063.31,27.74,1,25.29,0.0,3,323.88,5609,1,29.0,0,0,1,0,0,0,1,0,0,0
1,20.0,9.0,109981.6,4,4,11,4.0,27,17.0,5.67,4.0,873.07,35.91,1,351.99,137.28,1,674.64,10905,0,26.0,0,1,1,0,1,0,0,1,0,0
2,35.0,8.0,19623.18,9,8,26,2.0,17,12.0,11.26,16.0,1369.54,30.81,0,19.76,32.65,2,378.22,248,0,8.0,0,1,0,1,0,0,0,0,0,0
1,28.0,3.0,18733.04,10,8,22,9.0,35,22.0,21.12,13.0,3801.94,33.72,2,135.92,82.59,3,187.1,1751,0,3.0,0,1,0,1,0,0,1,0,1,1
1,26.0,4.0,163380.76,3,3,10,2.0,1,0.0,3.91,7.0,340.43,34.27,1,198.63,558.04,4,857.94,1086,1,21.0,0,1,0,1,0,0,0,0,0,0
2,45.0,11.0,44134.06,4,4,9,3.0,29,17.0,4.9,5.0,809.59,30.5,1,551.27,219.48,3,334.79,5318,1,23.0,0,1,0,0,0,0,0,0,1,1
1,37.0,6.0,54842.58,8,9,29,7.0,29,17.0,25.94,11.0,3475.69,38.01,2,189.66,574.14,6,,1520,0,3.0,0,0,0,0,1,1,1,1,1,1
2,20.0,8.0,20855.32,5,7,20,0.0,24,0.0,19.38,5.0,57.51,37.48,2,0.0,60.66,4,410.94,1582,0,28.0,1,0,0,0,0,0,0,0,0,0
1,42.0,,9559.28,8,7,6,6.0,12,17.0,8.46,7.0,1234.79,24.43,2,37.73,56.81,6,274.42,9451,0,16.0,0,0,1,0,0,1,1,1,0,0
4,20.0,3.0,18937.61,8,8,28,6.0,33,22.0,1.76,14.0,1306.3,34.54,2,211.0,117.34,6,246.07,10142,0,15.0,0,0,1,0,1,0,1,1,0,0
3,23.0,6.0,12837.24,8,4,10,3.0,16,11.0,4.34,0.0,1222.28,30.43,1,38013.0,66.65,5,275.88,6781,0,28.0,0,0,0,0,0,0,0,1,1,0
1,30.0,6.0,111404.52,1,1,11,3.0,4,0.0,4.46,0.0,459.86,25.72,1,155.88,467.19,4,594.3,8361,1,30.0,0,0,1,0,0,0,0,0,1,0
1,39.0,6.0,42960.39,2,5,9,3.0,8,3.0,2.18,2.0,379.94,32.77,1,58.19,95.67,3,442.44,6404,1,30.0,0,0,0,1,0,1,0,0,0,1
3,27.0,7.0,31263.7,4,6,1,0.0,7,0.0,4.13,5.0,1086.65,30.01,1,0.0,35.67,2,495.56,6699,1,31.0,1,0,0,0,0,0,0,0,0,0
4,51.0,6.0,64871.14,5,5,5,2.0,14,2.0,9.68,2.0,34.3,31.77,1,73.23,96.85,2,613.32,6797,1,24.0,0,0,1,0,0,0,0,0,0,1
2,25.0,3.0,37346.16,0,5,7,1.0,12,7.0,9.2,1.0,1276.04,35.53,1,18.18,223.84,6,350.8,5877,1,18.0,0,0,1,0,0,0,0,0,0,0
4,19.0,9.0,57302.3,3,5,12,0.0,3,1.0,3.67,4.0,502.73,30.16,1,604.68,362.03,6,378.09,4251,1,27.0,1,0,0,0,0,0,0,0,0,0
1,35.0,11.0,98646.36,5,4,11,2.0,1,10.0,10.87,3.0,559.35,41.9,1,150.31,,3,573.37,2415,1,25.0,0,0,0,0,1,0,0,0,0,1
1,31.0,12.0,82995.82,2,2,10,2.0,8,10.0,2.05,5.0,1424.11,31.76,1,87.42,338.2,4,553.61,6659,1,27.0,0,0,0,0,1,1,0,0,0,0
2,36.0,6.0,33045.79,4,3,10,0.0,1,8.0,18.2,9.0,1243.88,39.24,1,0.0,0.0,2,471.02,2278,1,26.0,1,0,0,0,0,0,0,0,0,0
1,52.0,12.0,104088.51,1,7,7,3.0,12,11.0,10.54,6.0,515.63,27.78,1,196.5,684.71,5,283.49,11054,1,24.0,0,1,0,0,0,1,0,1,0,0
3,35.0,1.0,19543.44,8,5,15,7.0,40,24.0,29.57,16.0,3588.8,33.41,2,64.89,37.02,1,297.36,7149,0,2.0,0,1,1,0,0,1,1,1,0,0
3,35.0,5.0,14185.73,0,7,11,3.0,6,2.0,0.74,4.0,796.72,39.36,1,21.77,48.03,3,297.31,3226,1,31.0,0,1,1,1,0,0,0,0,0,0
3,40.0,4.0,62901.08,4,6,10,3.0,8,16.0,21.58,11.0,228.25,41.0,2,81.64,132.23,2,538.7,3731,0,12.0,0,0,0,1,1,1,0,0,0,0
3,42.0,3.0,18668.09,7,6,29,5.0,19,18.0,17.07,8.0,2347.06,28.03,2,150.79,,4,317.72,5640,0,6.0,0,0,0,0,1,1,0,1,0,1
3,56.0,5.0,36154.19,5,3,3,2.0,9,8.0,10.39,6.0,651.85,33.13,1,30.65,342.46,6,241.68,261,1,20.0,0,0,1,0,0,0,1,0,0,0
4,50.0,12.0,28630.01,1,4,3,1.0,13,0.0,7.81,,1455.62,40.75,1,16.4,0.0,1,467.2,8914,1,28.0,0,0,0,0,0,0,0,0,1,0
3,20.0,9.0,62152.59,8,4,12,2.0,11,20.0,8.75,8.0,874.6,29.04,2,99.35,104.99,1,554.5,10534,0,29.0,0,0,1,0,0,0,0,0,0,0
2,48.0,10.0,45461.54,6,3,5,2.0,20,8.0,10.38,6.0,647.24,26.97,1,69.32,0.0,4,317.43,6785,0,16.0,0,0,1,0,0,0,0,1,0,0
4,21.0,4.0,32971.85,3,6,9,2.0,6,0.0,1.55,8.0,1307.01,32.71,1,329.84,65.78,2,437.85,11927,0,22.0,0,0,1,0,0,0,1,0,0,0
2,40.0,3.0,79501.56,7,5,12,2.0,29,12.0,19.94,6.0,533.41,35.53,2,82.8,502.64,4,368.17,4252,0,16.0,0,0,0,0,1,0,1,0,0,0
2,31.0,15.0,28952.76,7,9,21,8.0,45,27.0,2.46,16.0,2717.85,31.09,2,155.78,269.21,6,98.88,2986,0,1.0,0,0,1,1,0,0,1,0,1,0
1,56.0,6.0,93125.48,4,5,8,0.0,11,18.0,8.76,0.0,461.72,29.34,0,0.0,178.42,1,838.53,3685,0,20.0,1,0,0,0,0,0,0,0,0,0
1,47.0,1.0,49889.38,6,7,8,0.0,6,17.0,5.12,7.0,1450.37,29.82,1,0.0,447.84,6,278.1,264,1,28.0,1,0,0,0,0,0,0,0,0,0
4,54.0,15.0,17329.08,0,4,5,3.0,1,8.0,9.2,4.0,126.19,34.63,1,24.1,81.07,5,291.54,8790,1,26.0,0,0,1,0,0,1,1,0,0,0
4,26.0,7.0,30385.56,0,6,9,3.0,9,11.0,11.09,1.0,1444.1,29.3,1,71.26,286.57,6,169.58,9027,1,31.0,0,1,0,0,1,0,1,0,0,0
4,44.0,3.0,82920.2,4,7,7,3.0,6,10.0,7.04,3.0,1197.23,26.68,1,163.05,476.32,3,340.74,5602,1,27.0,0,1,0,0,0,0,0,1,0,1
2,53.0,7.0,128938.95,5,5,5,4.0,23,2.0,0.75,6.0,636.95,36.72,1,384.58,395.1,5,572.61,6605,1,17.0,0,0,0,0,0,1,1,1,0,1
2,42.0,12.0,63473.68,0,4,6,0.0,6,7.0,10.71,3.0,622.68,29.49,1,0.0,111.79,2,661.96,5671,1,23.0,1,0,0,0,0,0,0,0,0,0
3,50.0,9.0,75490.22,1,2,2,1.0,6,4.0,8.02,6.0,233.03,40.74,1,610.79,650.08,6,248.01,8696,1,33.0,0,0,0,1,0,0,0,0,0,0
3,36.0,5.0,7718.76,8,6,25,8.0,34,24.0,32.53,13.0,4831.44,27.2,2,36.76,115.94,6,227.32,10537,0,7.0,0,0,0,0,0,1,0,1,1,1
1,41.0,10.0,19013.28,1,5,3,1.0,14,7.0,11.11,6.0,193.58,34.15,1,150.69,95.93,4,310.28,5265,1,18.0,0,0,1,0,0,0,0,0,0,0
3,40.0,6.0,69779.8,3,6,12,5.0,27,10.0,13.99,7.0,2349.79,34.96,0,254.97,211.17,2,353.46,4588,0,15.0,0,0,1,0,0,1,0,0,1,0
2,21.0,5.0,121277.0,4,1,7,4.0,9,7.0,7.69,8.0,867.24,40.97,1,375.4,247.64,2,615.4,9894,1,27.0,0,0,1,0,0,1,1,0,0,1
4,40.0,10.0,36446.26,4,5,8,0.0,15,11.0,11.67,5.0,334.38,38.28,1,0.0,217.12,4,345.2,7955,1,17.0,1,0,0,0,0,0,0,0,0,0
3,52.0,10.0,72740.96,5,4,16,4.0,18,20.0,13.01,3.0,724.81,33.48,2,152.74,590.84,4,157.19,7398,0,19.0,0,1,0,1,1,0,1,0,0,0
3,25.0,4.0,9046941.0,10,9,33,6.0,41,23.0,9.71,10.0,2411.02,35.97,0,663.64,466.35,6,159.59,6961,0,13.0,0,1,1,0,1,1,0,0,0,1
4,39.0,9.0,83355.33,6,4,8,2.0,11,16.0,8.07,4.0,677.27,37.23,2,75.97,301.91,5,622.95,466,0,30.0,0,0,0,0,0,1,1,0,0,0
4,43.0,12.0,40517.81,1,2,3285,1.0,4,11.0,5.47,3.0,1491.23,35.51,1,25.06,196.31,5,380.18,10210,1,31.0,0,0,1,0,0,0,0,0,0,0
3,23.0,15.0,16674.26,6,6,6,4.0,8,23.0,9.11,13.0,2187.49,38.89,2,29.62,59.72,6,311.12,1860,0,18.0,0,1,0,0,0,0,0,1,1,0
3,21.0,9.0,86584.74,5,5,9,3.0,9,11.0,2.93,2.0,19.36,27.0,1,203.61,529.37,6,279.86,10113,1,18.0,0,0,1,0,0,0,0,1,1,0
3,48.0,10.0,114201.56,3,7,12,1.0,2,9.0,4.26,5.0,1490.4,33.67,1,1129.91,170.5,1,916.01,1568,1,27.0,0,0,0,0,0,1,0,0,0,0
3,18.0,5.0,15586.65,4,7,9,3.0,15,8.0,10.53,4.0,207.81,29.37,1,27.69,56.93,6,318.07,10743,1,17.0,0,0,0,1,0,0,1,0,0,0
3,40.0,11.0,17372.48,9,5,24,9.0,41,19.0,7.67,14.0,4929.35,31.24,0,102.78,128.52,4,175.86,1300,0,9.0,0,1,1,1,1,1,0,0,1,1
2,34.0,12.0,81411.2,5,5,6,1.0,13,7.0,5.48,5.0,467.99,36.55,1,42.53,147.66,2,713.54,538,1,29.0,0,0,0,0,1,0,0,0,0,0
4,32.0,9.0,106309.8,5,3,8,3.0,9,0.0,5.81,4.0,241.08,27.51,1,711.9,72.91,1,861.98,6614,1,17.0,0,0,1,0,0,0,1,0,1,0
4,34.0,12.0,62348.46,5,4,16,7.0,18,0.0,7.3,10.0,1940.49,24.29,0,350.46,440.67,5,,8174,0,8.0,0,0,1,0,1,1,1,1,0,1
1,24.0,7.0,20324.36,3,4,7,3.0,14,11.0,6.81,4.0,1396.07,30.78,1,36.93,41.28,1,332.15,5800,1,32.0,0,0,0,1,0,0,1,1,0,0
2,50.0,12.0,83923.24,4,4,9,3.0,9,17.0,2.54,3.0,1236.73,27.74,1,139.34,374.75,5,438.27,8262,1,23.0,0,0,0,1,0,0,0,0,0,1
2,41.0,8.0,128588.56,4,6,6,1.0,7,9.0,11.36,2.0,386.67,39.63,2,80.37,587.54,5,682.86,2203,0,27.0,0,0,0,0,1,0,0,0,0,0
1,22.0,15.0,17515.75,7,9,27,6.0,56,18.0,5.09,6.0,3842.22,37.87,2,80.76,42.16,1,287.07,9398,0,8.0,0,0,0,1,0,0,1,0,1,1
4,28.0,12.0,44608.21,4,5,10,0.0,11,12.0,6.98,5.0,648.02,25.66,1,0.0,55.56,1,541.88,11399,1,32.0,1,0,0,0,0,0,0,0,0,0
4,54.0,2.0,21553.81,4,5,12,4.0,4,11.0,3.17,5.0,1187.52,27.0,1,61.67,29.23,2,365.62,7533,1,32.0,0,1,0,0,0,0,0,1,0,1
2,27.0,9.0,38272.58,6,6,14,2.0,13,18.0,9.44,12.0,974.34,37.26,2,63.27,28.55,1,446.22,3333,0,20.0,0,0,0,0,1,0,0,1,0,0
2,27.0,6.0,57838.06,3,4,8,2.0,15,3.0,0.75,0.0,1362.1,27.65,1,83.82,46.19,1,571.77,1716,1,24.0,0,0,0,0,0,0,0,1,0,1
2,35.0,8.0,20380.87,0,1,1,2.0,5,0.0,7.75,1.0,156.32,24.77,1,24.37,151.6,5,270.06,899,1,21.0,0,0,0,0,0,1,1,0,0,0
3,19.0,5.0,94913.16,7,5,10,3.0,19,10.0,1.51,3.0,740.42,25.71,0,132.0,75.05,1,845.79,2450,0,21.0,0,0,0,1,1,1,0,0,0,0
4,42.0,4.0,38239.44,0,3,2,1.0,7,11.0,8.95,5.0,1156.81,38.81,1,20.2,321.51,5,286.85,9438,1,23.0,0,0,0,0,0,0,0,0,0,1
1,27.0,15.0,70968.8,6,6,18,7.0,2,14.0,21.24,8.0,2162.07,26.08,2,62641.0,83.28,2,376.14,6776,0,16.0,0,0,1,0,1,1,0,0,1,1
4,42.0,9.0,8495.38,7,6,19,7.0,38,20.0,25.31,14.0,3842.25,25.28,2,35.63,27.7,6,270.66,11093,0,6.0,0,0,1,1,0,0,1,0,0,1
2,44.0,11.0,39859.72,5,4,1,1.0,7,7.0,6.16,3.0,1281.92,34.18,1,21.16,,2,423.98,7153,1,33.0,0,0,1,0,0,0,0,0,0,0
1,54.0,11.0,22084.56,0,7,4574,0.0,6,14.0,11.24,7.0,1234.3,28.47,1,0.0,98.79,4,345.55,5854,1,29.0,1,0,0,0,0,0,0,0,0,0
4,30.0,4.0,38324.72,2,4,7,0.0,1,5.0,0.6,5.0,417.31,31.98,1,0.0,102.67,4,484.1,8692,1,28.0,1,0,0,0,0,0,0,0,0,0
2,36.0,5.0,9743.96,8,7,4,4.0,20,12.0,9.98,5.0,625.73,33.73,1,18.86,50.2,3,279.94,8567,1,17.0,0,0,0,1,1,0,1,1,0,0
3,40.0,12.0,32446.8,8,6,11,1.0,29,8.0,5.11,3.0,395.19,29.13,1,18.12,139.96,4,384.21,10851,0,33.0,0,0,0,0,0,1,0,0,0,0
2,40.0,9.0,21469.24,0,4,10,2.0,5,3.0,0.63,8.0,909.93,28.09,1,195.74,74.71,3,332.81,6789,1,29.0,0,1,0,0,0,0,1,0,0,0
4,43.0,7.0,33208.01,0,7,9,4.0,6,0.0,16.11,5.0,407.86,23.75,1,75.66,35.01,2,388.76,6169,1,29.0,0,0,0,0,1,0,1,1,0,0
2,44.0,1.0,17963.45,6,7,17,2.0,61,15.0,6.75,11.0,2052.02,29.47,2,23.01,,6,280.45,6684,0,7.0,0,0,0,0,0,0,1,0,1,0
2,24.0,2.0,99663.0,5,3,7,4.0,13,-2.0,9.5,4.0,96.62,34.77,1,293.32,381.92,4,449.88,2631,1,21.0,0,0,0,1,0,1,0,1,1,0
3,42.0,14.0,21720.96,0,4,10,2.0,9,9.0,2.71,2.0,992.78,30.15,0,233.29,84.84,2,336.76,390,1,19.0,0,0,1,0,0,0,0,0,0,1
