Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
2,34.0,12.0,21202.09,7,6,8,1.0,21,0.0,9.29,7.0,192.21,34.12,2,74129.0,152.53,4,296.53,2908,0,28.0,0,0,1,0,0,0,0,0,0,0
4,36.0,5.0,34204.39,8,4,19,4.0,23,13.0,15.31,3.0,1131.43,29.0,2,108.58,168.79,3,261.87,9673,0,26.0,0,0,0,1,0,0,1,1,1,0
4,27.0,10.0,46092.27,8,6,27,4.0,22,20.0,4.92,16.0,1509.72,34.91,0,114.31,161.54,6,427.55,796,0,14.0,0,0,0,0,0,1,1,1,0,0
4,50.0,13.0,15305.23,8,5,3,4.0,7,19.0,10.57,0.0,1400.42,26.51,1,189.94,118.84,6,254.55,2473,1,31.0,0,1,0,1,0,1,0,0,1,0
2,27.0,8.0,38493.68,4,4,15,2.0,22,21.0,15.03,7.0,2489.75,23.65,0,36.46,181.76,3,347.86,6219,0,7.0,0,0,0,0,0,0,1,0,1,0
2,49.0,5.0,81049.77,7,6,7,2.0,29,16.0,7.86,5.0,417.22,33.77,1,72.02,565.76,5,323.94,10201,1,16.0,0,1,0,0,0,0,0,1,0,0
2,37.0,3.0,18507.35,10,6,33,8.0,34,19.0,21.65,13.0,4194.87,28.39,2,181.94,89.08,3,282.51,10835,0,11.0,0,1,1,0,0,1,0,1,1,1
1,35.0,15.0,63978.72,7,7,17,4.0,20,8.0,11.49,9.0,947.31,24.74,2,182.44,215.26,2,358.86,6794,0,31.0,0,0,0,0,0,1,1,1,1,0
3,41.0,3.0,14304.01,4,4,4332,2.0,8,9.0,11.95,2.0,736.76,23.62,0,14.97,110.12,4,284.31,9660,1,33.0,0,1,0,0,0,0,0,1,0,0
4,49.0,10.0,97609.35,5,3,11,1.0,27,10.0,-1.22,5.0,573.35,38.32,2,923.83,397.51,5,652.26,6018,0,21.0,0,0,0,1,0,0,0,0,0,0
2,44.0,3.0,14129.76,8,5,21,8.0,62,18.0,5.51,6.0,4071.62,30.48,2,70.98,14.9,2,254.64,53,0,13.0,0,0,0,1,0,1,1,1,1,1
2,54.0,2.0,72902.7,5,6,3059,4.0,7,19.0,9.65,5.0,1114.75,38.03,0,180.56,151.19,2,543.37,10733,1,19.0,0,1,0,1,0,0,0,1,0,1
1,29.0,7.0,59207.56,6,10,29,7.0,31,1805.0,22.61,7.0,4831.4,37.11,2,187.16,146.61,4,453.92,12333,0,5.0,0,1,1,0,0,1,0,1,0,0
3,28.0,13.0,49847.55,9,5,18,3.0,21,17.0,2.77,12.0,2173.47,38.37,2,71.68,358.62,6,248.2,4047,0,20.0,0,0,0,0,1,0,0,0,1,1
1,44.0,3.0,14705.9,7,5,19,6.0,6,19.0,17.91,4.0,1190.8,27.95,2,57.89,32.56,2,307.49,8710,0,16.0,0,1,1,1,1,1,0,0,0,1
4,39.0,15.0,17129.91,5,1,5,3.0,8,7.0,9.36,6.0,1307.4,24.5,1,30.15,130.33,6,263.06,2676,1,27.0,0,1,0,0,0,0,0,1,0,0
4,43.0,1.0,147292.28,4,3,16,4.0,30,17.0,10.61,5.0,1133.79,23.07,1,246.26,1486.15,6,,4871,0,17.0,0,1,0,0,0,1,0,0,0,1
2,19.0,2.0,9276.99,10,5,25,5.0,28,20.0,24.2,7.0,3297.71,28.28,0,28.18,56.77,5,269.16,5167,0,9.0,0,1,1,0,0,0,0,1,0,0
1,31.0,10.0,29182.34,8,10,28,5.0,41,19.0,33.31,12.0,4883.71,34.89,2,121.5,136.7,5,269.78,10742,0,7.0,0,1,1,1,0,0,1,0,0,0
4,19.0,11.0,11755.91,7,7,11,0.0,28,12.0,5.22,7.0,1466.56,32.61,2,0.0,39.19,4,301.87,9487,0,33.0,1,0,0,0,0,0,0,0,0,0
2,26.0,8.0,80094.96,7,5,34,7.0,15,19.0,0.12,6.0,2286.06,38.03,2,71213.0,337.05,5,161.11,12259,0,8.0,0,0,1,1,0,1,1,0,1,0
1,25.0,12.0,142113.96,6,4,17,3.0,18,13.0,18.1,9.0,1037.68,26.91,2,224.12,1024.47,4,211.8,232,0,22.0,0,0,0,0,1,0,0,1,1,0
3,21.0,12.0,128275.84,8,6,17,0.0,7,13.0,2.87,3.0,1171.85,26.75,0,0.0,871.71,5,447.35,5350,0,16.0,1,0,0,0,0,0,0,0,0,0
4,46.0,6.0,65793.66,6,3,11,4.0,27,19.0,13.53,6.0,1494.35,28.04,2,113.28,67.85,1,620.55,1029,0,12.0,0,1,0,1,0,0,0,0,1,1
4,52.0,13.0,113368.23,2,1,9,0.0,2,0.0,6.51,4.0,488.13,31.18,1,0.0,608.52,3,578.02,11266,1,28.0,1,0,0,0,0,0,0,0,0,0
1,26.0,14.0,20314.65,8,4,5,6.0,17,15.0,13.61,5.0,1483.15,30.25,2,104.31,46.26,2,315.78,8548,0,7.0,0,0,1,0,1,0,1,1,1,0
3,31.0,1.0,16486.52,4,7,16,0.0,13,14.0,1.79,4.0,1052.74,28.67,2,50950.0,135.13,6,277.06,4481,0,27.0,1,0,0,0,0,0,0,0,0,0
2,43.0,14.0,142475.32,8,5,11,2.0,18,18.0,1.65,3.0,628.57,31.89,1,124.4,893.33,6,473.66,3378,1,30.0,0,0,0,0,1,1,0,0,0,0
1,41.0,5.0,71766.06,8,4,15,4.0,5,8.0,14.06,4.0,940.66,30.48,1,198.31,99.51,2,549.03,5123,0,22.0,0,1,1,0,0,0,0,0,1,0
4,32.0,12.0,88126.58,2,7,1,0.0,6,0.0,9.57,5.0,261.29,43.04,1,649.82,147.01,1,818.07,3032,1,31.0,1,0,0,0,0,0,0,0,0,0
2,37.0,5.0,46929.57,6,9,27,5.0,23,10.0,12.29,14.0,1328.98,31.54,0,164.71,73.16,2,422.11,10510,0,8.0,0,1,0,0,1,0,1,1,1,0
4,33.0,5.0,13627.92,5,7,11,7.0,28,0.0,12.28,9.0,639.32,30.75,2,135.38,42.43,6,332.53,6557,0,8.0,0,1,0,0,0,1,1,1,0,1
2,49.0,11.0,70793.38,5,3,8,1.0,22,18.0,2.68,7.0,138.21,38.38,1,51.13,0.0,5,659.33,5900,0,21.0,0,0,1,0,0,0,0,0,0,0
4,34.0,8.0,17039.16,3,4,10,7.0,27,10.0,16.46,13.0,1056.19,32.08,2,87.43,0.0,6,256.81,11885,0,12.0,0,1,1,1,0,0,1,0,0,0
4,36.0,13.0,12421.12,7,3,11,4.0,15,14.0,0.95,3.0,685.18,26.01,1,29.38,22.07,1,288.76,7909,0,21.0,0,0,0,1,1,1,0,0,0,0
3,43.0,9.0,20202.22,7,6,18,3.0,12,15.0,11.74,4.0,197.54,30.88,2,43.33,106.07,6,288.66,11107,0,18.0,0,0,0,0,1,1,0,0,0,1
1,43.0,15.0,10418.32,7,5,28,6.0,18,23.0,7.51,11.0,2484.72,31.72,2,62.72,24.9,5,277.92,5410,0,15.0,0,1,1,0,0,0,0,1,1,0
1,39.0,12.0,17309.88,6,4,19,0.0,11,15.0,7.2,2.0,1348.98,27.64,2,0.0,18.52,1,383.13,11894,0,27.0,1,0,0,0,0,0,0,0,0,0
3,25.0,13.0,32669.33,3,4,7,1.0,18,14.0,3.7,2.0,154.63,30.47,1,16.37,99.07,6,459.61,6179,0,19.0,0,0,0,0,0,0,1,0,0,0
3,53.0,13.0,163083.08,3,2,8,1.0,6,2.0,15.38,1.0,799.18,34.33,0,93.25,969.74,5,577.74,10993,1,31.0,0,0,1,0,0,0,0,0,0,0
4,22.0,15.0,8255.92,9,5,15,5.0,45,19.0,18.84,13.0,2619.81,26.78,2,31.0,73.3,6,268.9,3002,0,18.0,0,1,0,1,0,1,0,0,0,1
1,36.0,1.0,16564.89,8,5,12,6.0,24,12.0,18.09,,1382.82,31.05,2,189.73,180.52,6,193.82,753,0,11.0,0,0,0,1,1,0,1,0,1,1
2,41.0,11.0,42079.65,4,7,6,2.0,11,14.0,18.34,9.0,1460.57,33.31,2,53.36,87.16,2,465.64,10933,0,18.0,0,0,1,0,0,0,0,0,0,1
4,45.0,12.0,41734.76,8,4,5,1.0,32,8.0,11.1,7.0,297.64,28.07,1,19.35,70.02,3,539.52,7296,0,20.0,0,0,0,0,0,0,0,0,0,1
3,32.0,6.0,151437.08,0,4,3,2.0,5,5.0,8.97,5.0,879.78,43.89,0,80670.0,133.93,2,1204.72,7548,1,22.0,0,0,0,0,0,0,1,1,0,0
2,53.0,8.0,22385.16,8,7,17,1.0,28,10.0,0.74,0.0,234.62,32.9,1,16.41,89.46,3,361.87,10803,0,16.0,0,0,0,0,0,0,0,0,0,1
3,28.0,6.0,28056.94,4,6,10,2.0,9,12.0,16.43,6.0,822.94,33.58,2,41.75,25.71,1,384.04,3906,0,14.0,0,0,1,0,0,0,0,0,1,0
2,25.0,9.0,51557.73,10,7,22,3.0,30,15.0,8.04,9.0,1561.52,31.88,2,107.65,115.05,1,465.25,5708,0,10.0,0,0,0,1,0,1,0,1,0,0
3,24.0,10.0,37788.3,3,4,9,2.0,11,0.0,1.4,8.0,1124.37,25.18,1,39.66,210.97,6,349.07,573,1,25.0,0,0,1,1,0,0,0,0,0,0
3,35.0,15.0,57107.44,8,7,9,4.0,11,13.0,17.42,10.0,2112.32,32.85,2,175.43,186.38,4,371.19,7415,0,9.0,0,1,0,1,0,0,0,0,1,0
3,24.0,4.0,41037.94,10,8,23,7.0,46,23.0,4.62,8.0,1735.78,36.15,2,155.41,62.19,3,355.39,9684,0,7.0,0,1,0,1,0,1,1,0,0,0
4,21.0,7.0,17718.86,5,1,12,0.0,2,13.0,9.09,2.0,1169.2,25.51,1,0.0,65.56,6,347.49,11998,1,25.0,1,0,0,0,0,0,0,0,0,0
4,44.0,2.0,34636.64,3,1,9,4.0,2,9.0,11.8,4.0,644.87,32.31,1,347.16,88.98,2,371.24,10786,1,24.0,0,0,1,1,0,0,0,1,0,0
1,52.0,8.0,14696.76,4,4,6,3.0,2,6.0,3.96,3.0,531.86,23.68,1,21.49,101.32,6,294.56,11049,1,20.0,0,1,0,1,0,0,0,0,0,1
3,47.0,14.0,68375.37,6,3,17,1.0,20,10.0,7.56,6.0,804.61,28.98,1,38.41,125.03,1,668.06,981,0,31.0,0,0,0,0,0,0,0,0,1,0
3,31.0,4.0,11826.66,8,6,6,3.0,27,14.0,3.97,6.0,673.14,25.46,1,25.23,72.72,6,275.71,5276,0,27.0,0,1,0,0,0,1,0,0,0,1
2,31.0,12.0,44056.29,4,5,29,5.0,1,22.0,14.55,13.0,1474.48,23.19,2,139.33,69.17,2,436.14,2672,0,13.0,0,0,0,1,1,1,0,0,1,0
3,37.0,14.0,44036.97,2,3,11,4.0,15,1.0,7.77,4.0,992.83,34.85,1,82.99,,2,409.44,474,1,29.0,0,0,0,0,1,0,0,0,1,1
1,30.0,14.0,87215.68,2,6,8,2.0,0,5.0,10.98,0.0,680.77,32.85,0,121.68,85.09,2,792.23,48,1,21.0,0,1,0,0,0,0,0,1,0,0
1,25.0,1.0,33718.86,3,3,3,4.0,6,3.0,6.01,4.0,872.26,39.88,1,96.94,69.85,3,386.1,8295,1,28.0,0,0,1,0,0,1,0,0,0,1
4,36.0,4.0,7994035.0,5,6,1,0.0,8,4.0,4.79,4.0,339.17,29.49,1,0.0,238.09,4,366.19,4937,1,18.0,1,0,0,0,0,0,0,0,0,0
1,41.0,10.0,19013.28,1,5,3,1.0,14,7.0,11.11,6.0,193.58,34.15,1,150.69,95.93,4,310.28,5265,1,18.0,0,0,1,0,0,0,0,0,0,0
1,23.0,10.0,142717.44,5,4,13,0.0,22,15.0,17.99,9.0,1413.48,37.73,2,0.0,325.67,5,1149.04,3017,0,17.0,1,0,0,0,0,0,0,0,0,0
1,19.0,12.0,35416.64,8,4,7,1.0,25,16.0,11.18,1615.0,671.17,32.36,1,27.63,,2,413.61,6291,1,17.0,0,0,0,0,0,0,0,1,0,0
2,29.0,5.0,30695.12,2,5,9,4.0,4,0.0,6.43,3.0,437.39,34.68,0,64.75,184.34,6,302.0,6679,1,23.0,0,0,0,0,1,0,0,0,1,1
4,24.0,3.0,84127.96,5,4,8,4.0,22,0.0,9.81,0.0,1383.41,28.38,2,176.5,384.52,5,410.95,6274,0,25.0,0,1,0,0,1,0,0,1,0,0
1,35.0,9.0,36130.89,5,7,20,2.0,12,10.0,2.13,6.0,1395.65,23.73,1,32.59,305.87,5,260.83,5026,0,29.0,0,0,0,0,0,0,0,1,0,0
1,52.0,4.0,164956.96,1,4,1,3.0,16,9.0,5.01,2.0,779.45,30.11,1,335.54,187.65,2,1086.95,3770,1,23.0,0,1,0,0,0,0,0,0,1,0
1,53.0,15.0,14331.65,8,6,9,2.0,27,20.0,9.01,0.0,1422.19,33.99,2,20.06,13.8,1,345.38,10687,0,27.0,0,0,1,0,0,0,0,0,1,0
4,34.0,1.0,124190.8,8,3,17,4.0,6,8.0,4.7,1.0,834.52,36.29,2,408.65,276.55,5,658.82,10952,0,19.0,0,1,0,0,1,0,1,0,1,0
3,40.0,13.0,58596.3,5,4,12,4.0,12,9.0,4.04,3.0,286.92,28.68,1,150.95,41.64,1,545.01,5995,1,24.0,0,0,0,0,0,0,1,0,1,1
4,35.0,8.0,30132.24,7,3,10,0.0,26,0.0,11.64,7.0,162.58,25.74,2,0.0,144.4,4,403.81,1494,0,8.0,1,0,0,0,0,0,0,0,0,0
2,34.0,12.0,81411.2,5,5,6,1.0,13,7.0,5.48,5.0,467.99,36.55,1,42.53,147.66,2,713.54,538,1,29.0,0,0,0,0,1,0,0,0,0,0
3,56.0,8.0,17199.79,8,6,20,4.0,31,0.0,11.28,39.0,1285.78,25.26,2,35.0,0.0,6,217.5,6920,0,16.0,0,0,0,0,0,0,0,1,1,0
1,24.0,15.0,101912.13,4,0,4,0.0,5,3.0,4.83,2.0,152.6,34.8,1,0.0,928.04,6,212.33,590,1,20.0,1,0,0,0,0,0,0,0,0,0
4,35.0,7.0,19562.47,3,3,9,3.0,5,6.0,19.35,10.0,712.22,32.28,0,30.78,104.83,3,295.7,1640,0,9.0,0,0,1,0,0,0,0,0,0,0
3,54.0,12.0,57652.54,0,7,5,1.0,12,0.0,11.95,2.0,1401.5,28.72,0,36.56,146.58,2,563.7,1875,1,31.0,0,0,0,0,0,0,0,1,0,0
1,32.0,1.0,35739.7,4,6,5,0.0,30,9.0,5.74,3.0,404.81,33.25,1,0.0,32.86,1,488.18,11931,1,20.0,1,0,0,0,0,0,0,0,0,0
1,43.0,14.0,142475.32,8,5,11,2.0,23,18.0,1.65,3.0,628.57,34.49,1,124.4,192.09,1,1124.9,3378,1,30.0,0,0,0,0,1,1,0,0,0,0
2,25.0,4.0,34406.64,3,6,20,6.0,21,2052.0,17.29,10.0,1598.71,34.12,2,426.88,58.18,2,349.2,10581,0,17.0,0,0,0,1,1,1,0,1,1,0
2,42.0,2.0,160052.2,4,1,10,2.0,0,8.0,0.51,7.0,1118.35,27.06,1,207.86,320.85,2,1079.35,5229,1,22.0,0,0,0,0,0,0,1,0,0,1
1,41.0,12.0,58063.48,8,9,24,5.0,39,21.0,17.93,8.0,4265.3,26.27,2,136.16,471.52,5,148.28,9478,0,2.0,0,0,0,0,1,0,0,1,0,1
3,28.0,8.0,20434.6,5,1,2,0.0,14,7.0,6.01,2.0,271.51,24.84,1,79375.0,33.33,1,406.06,6032,1,16.0,1,0,0,0,0,0,0,0,0,0
2,27.0,5.0,10265.69,9,7,24,9.0,61,24.0,-5.32,17.0,1464.67,32.47,2,48.41,27.07,2,285.77,8127,0,16.0,0,0,1,0,1,1,1,1,1,0
2,43.0,5.0,88685.32,0,2,3,4.0,7,4.0,6.75,8.0,1429.35,33.5,1,168.77,123.65,1,689.32,2043,1,22.0,0,0,1,1,0,0,0,0,1,0
2,24.0,1.0,40759.86,4,5,19,2.0,10,12.0,19.66,9.0,337.58,37.52,2,39.73,103.82,2,448.21,7642,0,31.0,0,0,0,0,1,0,0,1,0,0
3,44.0,5.0,11900.03,3,5,18,4.0,15,12.0,-4.14,5.0,399.01,27.45,1,35.55,,6,241.53,6473,0,19.0,0,0,0,0,0,1,1,0,0,0
3,32.0,10.0,9491.02,9,9,24,6.0,32,26.0,0.91,7.0,4836.24,32.23,0,26.27,,5,304.55,9410,0,4.0,0,0,1,1,0,0,0,1,0,0
1,30.0,8.0,14773.62,5,3,23,5.0,10,13.0,12.16,11.0,2367.13,29.94,2,42.99,95.79,6,259.74,4059,0,13.0,0,1,1,1,0,0,0,0,1,0
3,55.0,7.0,85038.87,0,2,6,3.0,4,8.0,3.86,2.0,995.2,36.75,1,154.41,605.36,5,203.89,4461,1,23.0,0,0,0,0,1,0,1,0,1,0
3,29.0,10.0,80235.27,7,7,9,2.0,15,18.0,19.8,6.0,291.72,35.75,2,91.18,0.0,3,652.54,5697,0,19.0,0,0,1,1,0,0,0,0,0,0
1,26.0,7.0,21884.0,8,6,13,4.0,21,0.0,9.39,0.0,423.78,40.2,2,54.75,72.02,6,338.19,7812,0,33.0,0,0,0,1,0,1,0,0,1,0
2,51.0,8.0,13395.25,5,4,9,2.0,20,9.0,15.3,4.0,330.51,38.42,1,19.6,99.14,4,270.39,11511,1,22.0,0,0,0,1,0,0,0,1,0,0
3,27.0,6.0,71102.8,2,1,5,0.0,14,2.0,8.73,2.0,830.07,34.5,1,0.0,656.91,6,251.61,3873,1,21.0,1,0,0,0,0,0,0,0,0,0
3,30.0,5.0,15060.02,10,5,34,9.0,45,18.0,9.06,,4687.35,23.02,2,59.25,75.56,6,283.49,11369,0,,0,1,0,1,1,1,0,0,0,0
2,43.0,15.0,55242.99,9,9,21,9.0,23,20.0,26.39,7.0,4173.89,24.9,2,366.04,113.91,2,236.11,3664,0,3.0,0,1,1,0,0,1,1,1,0,1
4,42.0,4.0,90429.99,0,2,10,1.0,0,2.0,2.25,4.0,1127.26,37.19,1,42.69,298.01,5,675.68,1859,1,31.0,0,0,0,0,0,0,0,0,0,1
4,44.0,6.0,14773.38,8,9,18,6.0,29,18.0,-1.66,10.0,2768.74,36.23,2,43.3,66.72,3,281.29,3222,0,5.0,0,1,0,1,0,1,0,0,1,1
3,29.0,8.0,73995.12,4,4,15,4.0,30,13.0,18.9,12.0,1933.79,23.73,2,190.91,,4,141.87,11376,0,12.0,0,0,0,0,0,0,1,0,1,0
2,38.0,3.0,91642.4,7,5,6,1.0,23,8.0,6.2,2.0,543.2,41.31,1,42.04,273.58,2,681.27,1027,0,26.0,0,0,0,1,0,0,0,0,0,0
1,42.0,5.0,17158.43,8,7,28,7.0,53,24.0,28.45,6.0,4438.41,23.02,2,97.72,43.14,5,289.93,2586,0,8.0,0,1,1,0,1,1,0,0,1,0
3,23.0,9.0,46301.96,8,6,1,2.0,18,9.0,8.86,5.0,1288.02,38.61,1,70.97,,2,428.28,8544,0,29.0,0,0,1,0,0,0,0,0,0,1
3,23.0,13.0,83990.68,7,5,18,5.0,52,22.0,1.89,9.0,4857.4,25.8,2,336.58,593.78,4,17.26,5158,0,12.0,0,1,1,1,0,0,0,0,1,1
4,35.0,9.0,19294.46,10,5,22,8.0,45,18.0,2.06,9.0,2233.25,24.7,2,86.27,,6,180.93,5306,0,19.0,0,1,1,0,1,1,1,0,1,0
2,22.0,4.0,29180.37,4,4,4,2.0,28,18.0,4.14,6.0,363.07,33.99,0,43.77,36.45,1,400.75,8968,1,31.0,0,0,0,0,0,1,0,0,1,0
3,27.0,14.0,94287.36,4,4,13,2.0,28,17.0,18.66,7.0,1261.99,22.68,2,124.14,757.32,6,190.86,2657,0,16.0,0,0,0,0,0,0,0,0,1,1
4,46.0,15.0,15371.47,9,10,27,4.0,35,8.0,9.6,13.0,1582.34,26.76,0,120.74,60.39,6,285.09,3503,0,6.0,0,0,1,0,1,1,0,0,0,1
1,36.0,7.0,20915.43,9,8,21,2.0,28,15.0,12.21,6.0,2186.19,38.4,2,34.76,191.61,6,217.03,1920,0,11.0,0,1,0,1,0,0,0,0,0,0
1,21.0,13.0,93143.58,4,4,10,5.0,19,20.0,13.67,7.0,1354.48,40.91,2,261.99,127.82,1,608.68,9413,0,7.0,0,0,1,1,0,1,0,0,0,1
2,56.0,10.0,69388.26,1,3,6,0.0,8,1.0,8.16,5.0,819.98,37.24,1,67308.0,151.35,2,652.98,5471,1,22.0,1,0,0,0,0,0,0,0,0,0
2,23.0,2.0,21897.5,1,1,1,1.0,15,7.0,9.83,3.0,630.68,36.69,1,15.49,23.19,1,400.0,8601,1,28.0,0,0,0,0,0,1,0,0,0,0
3,39.0,1.0,8317.34,3,5,9,2.0,22,22.0,19.59,10.0,457.13,24.25,0,11.47,46.25,6,300.09,1030,0,19.0,0,0,1,0,0,0,0,0,1,0
4,26.0,2.0,32613.98,4,4,17,4.0,14,20.0,0.7,5.0,954.65,24.86,1,75.41,164.6,3,288.88,8591,0,29.0,0,0,0,1,1,0,0,1,0,0
4,39.0,7.0,26805.85,7,7,8,5.0,6,16.0,16.29,8.0,1434.01,32.18,2,100.14,101.95,3,292.19,11143,0,13.0,0,1,1,0,0,1,0,1,1,0
1,47.0,12.0,84378.96,6,4,8,2.0,3,5.0,10.95,1.0,37.11,25.88,1,122.68,300.22,2,541.36,4488,1,24.0,0,0,0,1,0,0,1,0,0,0
1,53.0,1.0,30365.13,4,1,7,3.0,14,3.0,7.68,4.0,1224.77,27.89,1,56539.0,230.86,6,250.16,10069,1,28.0,0,0,0,0,1,0,1,1,0,0
3,30.0,15.0,18333.79,9,10,27,6.0,31,18.0,2.14,15.0,3149.58,29.41,2,70.48,143.34,4,213.86,8793,0,7.0,0,1,0,0,0,1,1,0,1,0
2,29.0,6.0,55384.41,6,8,34,8.0,56,23.0,23.26,8.0,4151.04,37.03,2,205.49,0.0,2,365.17,5409,0,10.0,0,1,1,0,1,0,1,0,0,0
1,21.0,10.0,35093.6,4,4,19,0.0,5,10.0,4.27,3.0,916.22,35.08,2,0.0,19.83,1,517.12,11400,0,31.0,1,0,0,0,0,0,0,0,0,0
2,36.0,4.0,63213.12,4,4,9,4.0,14,10.0,8.47,7.0,584.85,41.24,1,166.12,63.73,2,543.53,7106,1,23.0,0,0,0,0,0,0,1,1,0,1
3,40.0,11.0,17372.48,9,5,24,9.0,41,19.0,7.67,14.0,4929.35,31.24,0,102.78,128.52,4,175.86,1300,0,9.0,0,1,1,1,1,1,0,0,1,1
3,35.0,1.0,33785.2,4,6,14,3.0,19,20.0,16.18,10.0,1588.18,23.13,2,59.14,,4,320.45,10218,0,7.0,0,0,0,1,0,0,1,1,0,0
2,34.0,15.0,20945.23,10,7,20,9.0,40,25.0,23.42,13.0,4622.5,35.74,2,151.2,110.96,6,183.09,3286,0,3.0,0,0,1,1,1,1,1,0,0,0
3,43.0,6.0,20460.96,10,8,31,5.0,57,20.0,27.98,14.0,3580.71,27.99,2,57.98,159.34,6,238.19,857,0,11.0,0,0,0,0,1,1,0,0,1,0
4,31.0,14.0,5180875.0,9,8,20,6.0,33,17.0,27.26,10.0,4084.61,28.01,2,22.2,40.09,3,284.4,2662,0,7.0,0,1,0,1,0,0,0,1,1,1
4,39.0,5.0,135671.32,4,5,10,4.0,5,-1.0,4.82,7.0,1057.36,32.21,1,2610.0,343.82,3,750.37,10776,1,21.0,0,0,1,0,0,1,1,1,0,0
2,47.0,3.0,133214.25,3,3,2,3.0,13,11.0,10.48,6.0,68.18,40.39,1,976.59,306.7,2,750.76,1642,1,19.0,0,0,1,0,0,0,1,0,0,0
1,22.0,14.0,124033.96,0,4,12,4.0,12,0.0,7.9,1.0,574.88,27.38,0,264.31,188.47,2,847.24,763,1,19.0,0,0,1,0,1,0,0,1,0,1
2,49.0,3.0,44066.78,5,4,6,4.0,8,7.0,11.29,2.0,289.59,38.45,0,80.91,,2,411.73,1692,1,32.0,0,0,0,0,0,0,1,0,1,1
4,22.0,5.0,89291.91,5,7,7,0.0,28,17.0,16.22,5.0,1166.88,27.22,0,0.0,305.64,2,718.46,7428,0,27.0,1,0,0,0,0,0,0,0,0,0
4,29.0,8.0,17024.05,3,4,12,6.0,16,18.0,15.42,12.0,1473.4,24.89,2,74.01,0.0,5,254.48,12277,0,8.0,0,1,0,1,0,0,1,1,0,1
2,28.0,10.0,96780.03,4,5,2,4.0,33,4.0,9.96,2.0,580.52,25.68,1,314.22,0.0,4,251.06,11570,1,30.0,0,0,0,0,0,1,1,1,0,0
3,39.0,6.0,33189.63,3,3,6,4.0,18,15.0,0.84,5.0,1101.15,22.74,1,59.39,351.78,6,147.71,7592,0,16.0,0,0,0,0,0,1,0,0,1,1
3,23.0,13.0,67082.16,8,8,18,6.0,34,20.0,4.96,11.0,1734.87,21.23,0,252.29,731.34,6,,8400,0,7.0,0,0,1,1,0,1,1,1,0,0
3,31.0,11.0,11944.68,5,7,6,3.0,28,16.0,6.82,6.0,886.94,40.04,1,19.87,70.24,5,290.93,8893,0,32.0,0,1,0,0,0,0,0,0,0,0
4,22.0,7.0,83358.3,5,3,5,3.0,4,6.0,2.66,1051.0,727.88,39.11,1,169.94,,2,481.47,8554,1,31.0,0,1,0,0,0,0,1,0,0,0
4,20.0,5.0,15131.6,5,5,8,3.0,4,4.0,1.59,4.0,463.82,36.29,1,25.93,75.98,6,338.69,6686,1,25.0,0,1,0,1,0,0,0,1,0,0
2,35.0,2.0,27752.64,3,4,12,1.0,32,13.0,5.27,6.0,915.19,24.5,2,16.18,261.64,6,222.75,2073,0,13.0,0,0,0,1,0,0,0,0,0,0
1,22.0,6.0,29727.93,6,6,14,1.0,30,10.0,16.87,8.0,1237.42,25.64,2,12.91,357.16,6,187.77,5225,0,29.0,0,0,0,0,0,0,1,0,0,0
2,19.0,8.0,9635.56,10,8,23,7.0,47,23.0,15.28,581.0,4795.81,36.76,0,55.98,46.45,4,271.07,6302,0,2.0,0,1,0,1,1,0,0,1,1,1
2,22.0,9.0,20027.29,6,9,26,5.0,50,10.0,17.3,12.0,2174.74,35.06,2,52.27,68.43,6,318.49,3451,0,7.0,0,1,0,1,0,1,0,0,0,0
3,45.0,3.0,36217.7,5,7,18,0.0,14,15.0,10.27,11.0,793.26,33.0,2,0.0,,2,466.92,10843,0,31.0,1,0,0,0,0,0,0,0,0,0
2,43.0,9.0,16524.4,5,5,20,4.0,26,14.0,11.65,3.0,988.27,26.36,1,44.24,199.69,6,210.58,1947,0,26.0,0,1,0,1,0,1,0,0,0,0
3,20.0,7.0,30931.16,4,7,15,6.0,11,15.0,8.41,10.0,775.33,38.86,0,81.47,27.3,2,393.38,6643,0,16.0,0,0,1,1,1,1,1,0,0,0
3,21.0,6.0,113826.68,3,1,6,4.0,18,4.0,-1.22,4.0,304.21,34.85,1,293.1,609.98,3,283.17,4345,1,18.0,0,0,1,1,0,0,1,1,0,0
3,27.0,10.0,14566.27,6,9,31,5.0,27,14.0,18.26,14.0,3402.82,37.35,2,50.31,97.48,5,252.39,12344,0,2.0,0,1,1,0,1,0,0,1,0,0
1,29.0,1.0,14189.3,8,3,23,2.0,10,9.0,9.02,12.0,1281.77,37.37,2,19.79,76.83,4,270.72,3127,0,18.0,0,0,0,0,0,1,0,0,0,1
4,19.0,4.0,38760.82,1,2,11,3.0,11,8.0,6.74,6.0,468.18,30.81,1,84.52,28.42,1,458.06,593,1,26.0,0,0,0,1,0,1,0,0,1,0
